
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\panel_reflec\reflec_panel-50__00015.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:14:40
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2069
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:13:53 2024
DCC value was 0
Data is compared to a white reference:
10 white reference measurements taken Tue May 21 11:13:55 2024
There was no foreoptic attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	reflec_panels-00015.asd
1078	 0.480096647078813 
1079	 0.479849320347823 
1080	 0.480502069921217 
1081	 0.480491957120499 
1082	 0.479566798521659 
1083	 0.479616074304375 
1084	 0.480246079509553 
1085	 0.480438699666736 
1086	 0.48067243770481 
1087	 0.481273734325248 
1088	 0.481449316698078 
1089	 0.481192748611403 
1090	 0.480654019636286 
1091	 0.48022383528976 
1092	 0.480480835448251 
1093	 0.480178929312683 
1094	 0.480032805926906 
1095	 0.480312224495424 
1096	 0.48049892550655 
1097	 0.480518350896608 
1098	 0.480479048681034 
1099	 0.4805084945126 
1100	 0.480722882723433 
1101	 0.480835078864776 
1102	 0.48056757136163 
1103	 0.481696419299256 
1104	 0.482835792559108 
1105	 0.483038803355762 
1106	 0.483340540851352 
1107	 0.482424115319406 
1108	 0.480913856720847 
1109	 0.480328932749081 
1110	 0.47958731328049 
1111	 0.479624612305533 
1112	 0.481220779169106 
1113	 0.481991581590162 
1114	 0.482338024940093 
1115	 0.483786490716351 
1116	 0.486550149445391 
1117	 0.488585608183402 
1118	 0.490294616095098 
1119	 0.491280513689002 
1120	 0.489478496472362 
1121	 0.486710184319599 
1122	 0.485762462955462 
1123	 0.485889712800989 
1124	 0.486129549174761 
1125	 0.488204442285468 
1126	 0.488226515384226 
1127	 0.487132556540807 
1128	 0.486408936941436 
1129	 0.484649866904372 
1130	 0.484229353005475 
1131	 0.484128163474722 
1132	 0.485565442167828 
1133	 0.485951594819757 
1134	 0.485478012781851 
1135	 0.484575900628013 
1136	 0.482199549061469 
1137	 0.482329409169411 
1138	 0.483626353669414 
1139	 0.483487712421773 
1140	 0.483174667082072 
1141	 0.483470650138527 
1142	 0.48331807472767 
1143	 0.483502293746745 
1144	 0.485223849528137 
1145	 0.486397187979528 
1146	 0.487354809330334 
1147	 0.48755973401678 
1148	 0.486584479033461 
1149	 0.485455567027559 
1150	 0.484128946132524 
1151	 0.480985480940459 
1152	 0.480687690842388 
1153	 0.482033620178284 
1154	 0.481891651373501 
1155	 0.482453937440987 
1156	 0.481835543749277 
1157	 0.479368685035178 
1158	 0.47887617730718 
1159	 0.479428796057432 
1160	 0.479214499298761 
1161	 0.479260377185428 
1162	 0.479294474567932 
1163	 0.478897919134477 
1164	 0.478312218809987 
1165	 0.47825617066149 
1166	 0.478730727269552 
1167	 0.478989804460598 
1168	 0.479420000731992 
1169	 0.479376655253945 
1170	 0.479285329778347 
1171	 0.479058710579074 
1172	 0.478130110588039 
1173	 0.47785238863239 
1174	 0.478046339418184 
1175	 0.477950815166096 
1176	 0.478032348659418 
1177	 0.477920982640108 
1178	 0.477413025265465 
1179	 0.477124016830846 
1180	 0.47702962767002 
1181	 0.477014221998623 
1182	 0.477071860294222 
1183	 0.477407775744355 
1184	 0.477566562012758 
1185	 0.477722669146369 
1186	 0.477794479098417 
1187	 0.477693825229061 
1188	 0.477845465738732 
1189	 0.478171885938808 
1190	 0.478254827392196 
1191	 0.478642364764956 
1192	 0.478550633954537 
1193	 0.478096458009797 
1194	 0.477501596524712 
1195	 0.476696007128265 
1196	 0.475228013529773 
1197	 0.47497279277199 
1198	 0.474984209920932 
1199	 0.475095030567419 
1200	 0.475989754757363 
1201	 0.476599898372071 
1202	 0.477364526895677 
1203	 0.477495979252567 
1204	 0.477473656214189 
1205	 0.477479575247974 
1206	 0.476629722530596 
1207	 0.476463724208459 
1208	 0.477096047558824 
1209	 0.477234717180101 
1210	 0.477284624070869 
1211	 0.477269998007741 
1212	 0.477144673513172 
1213	 0.476668931501567 
1214	 0.476711445519715 
1215	 0.477040123675683 
1216	 0.477013170162534 
1217	 0.476997980244891 
1218	 0.477033600359822 
1219	 0.476845945065728 
1220	 0.476818117410389 
1221	 0.477265238528534 
1222	 0.477131904891072 
1223	 0.476437172142966 
1224	 0.476190931395999 
1225	 0.475822947953732 
1226	 0.475625301974176 
1227	 0.476025267774991 
1228	 0.476074478689416 
1229	 0.475758061262665 
1230	 0.475109195953002 
1231	 0.474790454578541 
1232	 0.474128704849559 
1233	 0.474011437850327 
1234	 0.474334520733754 
1235	 0.474507624834698 
1236	 0.474786265510705 
1237	 0.47504774952436 
1238	 0.475515849314341 
1239	 0.475685674765129 
1240	 0.475862162240832 
1241	 0.475806875900087 
1242	 0.47526388879112 
1243	 0.47497803174251 
1244	 0.47468905402079 
1245	 0.474382856696642 
1246	 0.474362682141673 
1247	 0.474462022580301 
1248	 0.474193786701932 
1249	 0.473640670454791 
1250	 0.473562067596827 
1251	 0.473282850265899 
1252	 0.473578956117185 
1253	 0.474553177640459 
1254	 0.475214401151172 
1255	 0.476278201930308 
1256	 0.476670388476355 
1257	 0.476769105590218 
1258	 0.476842867070328 
1259	 0.476468784661821 
1260	 0.476195248092568 
1261	 0.475837470129669 
1262	 0.475544670479542 
1263	 0.475295118904999 
1264	 0.474804969766216 
1265	 0.474445912024269 
1266	 0.474143125951619 
1267	 0.474013810166676 
1268	 0.473867740136458 
1269	 0.473838339633663 
1270	 0.474178308968235 
1271	 0.47407139897471 
1272	 0.473767928765382 
1273	 0.473615292397659 
1274	 0.473406085740039 
1275	 0.473265023628284 
1276	 0.473149905709471 
1277	 0.473056441539977 
1278	 0.472867293686876 
1279	 0.472824824542037 
1280	 0.472631049719477 
1281	 0.473075090589237 
1282	 0.473680346406788 
1283	 0.473887496859743 
1284	 0.47400587271789 
1285	 0.473934726631425 
1286	 0.474135689662478 
1287	 0.474409762086716 
1288	 0.474349314765208 
1289	 0.474339050526741 
1290	 0.474402370748938 
1291	 0.474177429941168 
1292	 0.473931584577351 
1293	 0.474082861006436 
1294	 0.473699292324538 
1295	 0.472183855833021 
1296	 0.471904140906103 
1297	 0.472329227636748 
1298	 0.472432055877262 
1299	 0.472888644303554 
1300	 0.473676997694208 
1301	 0.473842242947583 
1302	 0.474060440459283 
1303	 0.474409528035228 
1304	 0.474144173305932 
1305	 0.474251233424934 
1306	 0.474239354641921 
1307	 0.474020025421253 
1308	 0.474052394289328 
1309	 0.473761471189334 
1310	 0.472441576938094 
1311	 0.472349889209532 
1312	 0.473049042091798 
1313	 0.473295222396048 
1314	 0.474300018376338 
1315	 0.474560016436662 
1316	 0.474037628690974 
1317	 0.473738167979047 
1318	 0.473253285418125 
1319	 0.472584456807866 
1320	 0.472942603689024 
1321	 0.473190263881541 
1322	 0.473673519456076 
1323	 0.47423479325669 
1324	 0.474208621725381 
1325	 0.4737197523763 
1326	 0.473231549647472 
1327	 0.471883045792009 
1328	 0.47173244508265 
1329	 0.471830545100326 
1330	 0.472376008402791 
1331	 0.474780366401528 
1332	 0.475580003294556 
1333	 0.475873963417613 
1334	 0.475606710705573 
1335	 0.474229735514582 
1336	 0.473344688972807 
1337	 0.471860240137821 
1338	 0.471016638356209 
1339	 0.470357333752923 
1340	 0.469767977350602 
1341	 0.470252475158029 
1342	 0.472040471298145 
1343	 0.474729552553888 
1344	 0.477554277909693 
1345	 0.479248414010386 
1346	 0.480135652912327 
1347	 0.481671683629146 
1348	 0.481247601120242 
1349	 0.484173752712065 
1350	 0.492285718453481 
1351	 0.501844450963068 
1352	 0.519239795846929 
1353	 0.539930916317729 
1354	 0.556692599230056 
1355	 0.595730129102705 
1356	 0.606253358117739 
1357	 0.644400730051289 
1358	 0.513104750316568 
1359	 0.522872695754665 
1360	 0.816798269226992 
1361	 1.15136892451885 
1362	 2.10367331836221 
1363	 3.39384116595615 
1364	 2.59637924580219 
1365	 3.19339707106108 
1366	 4.91943951034674 
1367	 4.48442881394981 
1368	 3.1460275870691 
1369	 2.42839296157927 
1370	 1.50672285106097 
1371	 0.715345086936096 
1372	 0.573860452232486 
1373	 0.620455577230246 
1374	 0.581832424986929 
1375	 0.531565741347216 
1376	 0.537575926004938 
1377	 0.523518474816179 
1378	 0.574372487288835 
1379	 0.809378642905633 
1380	 0.926468408493414 
