
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\panel_reflec\reflec_panels__00150.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:24:16
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2069
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:13:53 2024
DCC value was 0
Data is compared to a white reference:
10 white reference measurements taken Tue May 21 11:13:55 2024
There was no foreoptic attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	reflec_panels-00150.asd
1289	 0.119885418366128 
1290	 0.119822951752703 
1291	 0.120495192880038 
1292	 0.120373003249086 
1293	 0.11989438291422 
1294	 0.119523092377704 
1295	 0.11850899174084 
1296	 0.118247633924748 
1297	 0.118355136054278 
1298	 0.118589770155255 
1299	 0.119243045508858 
1300	 0.120172970683808 
1301	 0.120575137757319 
1302	 0.120812486141837 
1303	 0.120885051749419 
1304	 0.120289207948608 
1305	 0.120222970040431 
1306	 0.120393037893671 
1307	 0.120333299325131 
1308	 0.120201229286305 
1309	 0.120359643719024 
1310	 0.120508514200629 
1311	 0.120739941450354 
1312	 0.12139801561455 
1313	 0.121680179766699 
1314	 0.121772302215358 
1315	 0.121859847560526 
1316	 0.121731748654496 
1317	 0.121651272984348 
1318	 0.121647708465477 
1319	 0.121402494019514 
1320	 0.120980590352331 
1321	 0.121736707280274 
1322	 0.121965859908085 
1323	 0.122045969828498 
1324	 0.122151566982908 
1325	 0.122113448170223 
1326	 0.122136384616094 
1327	 0.122196374264937 
1328	 0.122162393391067 
1329	 0.121944979099714 
1330	 0.122035322916185 
1331	 0.122626250672881 
1332	 0.122500853409696 
1333	 0.122204662604049 
1334	 0.121781412711463 
1335	 0.120094831985502 
1336	 0.119838473924839 
1337	 0.120699135773305 
1338	 0.121044483224615 
1339	 0.121941688911525 
1340	 0.122613149238092 
1341	 0.122524457938495 
1342	 0.122175970538243 
1343	 0.122122974161131 
1344	 0.123208836340438 
1345	 0.123551444823746 
1346	 0.123981923010583 
1347	 0.124648842251163 
1348	 0.124705983197444 
1349	 0.125682949480723 
1350	 0.130357236460901 
1351	 0.13388135198376 
1352	 0.136604503514947 
1353	 0.137340598949925 
1354	 0.123346835912772 
1355	 0.102034042570338 
1356	 4.25755082214999E-02 
1357	-4.04544453982012E-02 
1358	-4.66778460997465E-02 
1359	-0.114566976397124 
1360	 0.056218969759716 
1361	 0.230916700579544 
1362	 0.614998171726228 
1363	 0.871690039775252 
1364	 0.768002562555208 
1365	-2.0181582501585E-03 
1366	-1.38354443200304 
1367	-1.31541941247529 
1368	-0.483826176379355 
1369	 1.08122066866806 
1370	 1.03604037951061 
1371	 1.01693537282651 
1372	 0.705549266753032 
1373	 0.268096348348365 
1374	 0.189539240273801 
1375	 0.155570647760501 
1376	 0.126724433949751 
1377	 0.162294951689355 
1378	 0.169896523825732 
1379	 0.124040486553115 
1380	 7.54534206683501E-02 
1381	-2.06647384468856E-02 
1382	-0.145442470509083 
1383	-0.258535554231875 
1384	-0.197569273082199 
1385	-5.60788590699136E-02 
1386	 0.103940184072859 
1387	 0.163346266524382 
1388	 0.140431953220878 
1389	 4.70454972243586E-02 
1390	-1.49195281263211E-02 
1391	-5.34459510767291E-03 
1392	 2.32408404654092E-02 
1393	 0.063765899964716 
1394	 0.194715137187564 
1395	 0.207314166682685 
1396	 0.161500273488623 
1397	 0.149466812118806 
1398	 0.121250697181432 
1399	 0.107013495170563 
1400	 0.099670650419842 
1401	 9.52871987467561E-02 
1402	 7.82895068097681E-02 
1403	 8.14775603782511E-02 
1404	 0.110375901180585 
1405	 0.119533667968689 
1406	 0.135870748692253 
1407	 0.13240320276369 
1408	 0.102824828853332 
1409	 9.80055577264904E-02 
1410	 9.73749652570413E-02 
1411	 0.099607971824676 
1412	 0.105092622309143 
1413	 0.111402529775553 
1414	 0.108914398179747 
1415	 0.110650002822418 
1416	 0.112050133597155 
1417	 0.11315391734188 
1418	 0.113368761560334 
1419	 0.11358930533285 
1420	 0.115211839724749 
1421	 0.118089145352761 
1422	 0.118493666226606 
1423	 0.117677369954492 
1424	 0.119084335992172 
1425	 0.119494634196874 
1426	 0.121152653207475 
1427	 0.12834404344562 
1428	 0.127601541756804 
1429	 0.121953019272723 
1430	 0.118868918067029 
1431	 0.110408016220715 
1432	 0.108535075928641 
1433	 0.113912743519838 
1434	 0.114504557974677 
1435	 0.114671817170936 
1436	 0.115088855967786 
1437	 0.112166288800658 
1438	 0.111385822943946 
1439	 0.115662894368154 
1440	 0.120403904431615 
1441	 0.123171526979522 
1442	 0.12439950206374 
1443	 0.121754368743666 
1444	 0.118328320990066 
1445	 0.118161029812776 
1446	 0.119130698322285 
1447	 0.119361964354772 
1448	 0.12128108900754 
1449	 0.121221955834143 
1450	 0.119470925420271 
1451	 0.118772033652398 
1452	 0.117743904817153 
1453	 0.118078382721923 
1454	 0.119311562804499 
1455	 0.119556522020455 
1456	 0.119949672934081 
1457	 0.120766842012589 
1458	 0.121122380806886 
1459	 0.121731617036956 
1460	 0.123969163870576 
1461	 0.124438302020495 
1462	 0.12346194084989 
1463	 0.123376972311731 
1464	 0.122644443065292 
1465	 0.122080170419448 
1466	 0.122077279708953 
1467	 0.122113967187796 
1468	 0.1216156719738 
1469	 0.122077102145666 
1470	 0.123133699159197 
1471	 0.124522627415657 
1472	 0.125374487970572 
1473	 0.125568823162567 
1474	 0.125416179294599 
1475	 0.124390845610135 
1476	 0.124396020310907 
1477	 0.124836879119632 
1478	 0.124509625738907 
1479	 0.12422193411227 
1480	 0.12384943892661 
1481	 0.122554618257679 
1482	 0.122529365752548 
1483	 0.123437754536795 
1484	 0.123722216651835 
1485	 0.123951932958735 
1486	 0.12428785592553 
1487	 0.124547236388182 
1488	 0.124840414886024 
1489	 0.125378169185876 
1490	 0.125659670313621 
1491	 0.125938369439905 
1492	 0.125826555010696 
1493	 0.125353579049198 
1494	 0.125140533216384 
1495	 0.125048591887837 
1496	 0.124557260456139 
1497	 0.123446744414549 
1498	 0.12330576595993 
1499	 0.123573788276334 
1500	 0.12347786800453 
1501	 0.123866919370881 
1502	 0.124248196528923 
1503	 0.124239016567093 
1504	 0.124166207392855 
1505	 0.124712901023431 
1506	 0.125083846769291 
1507	 0.125338386651811 
1508	 0.125551153232598 
1509	 0.125591384410872 
1510	 0.125634586707636 
1511	 0.125656630825098 
1512	 0.1255237946058 
1513	 0.125287404898551 
1514	 0.125186516449629 
1515	 0.12460163816332 
1516	 0.123168573051939 
1517	 0.12311465737632 
1518	 0.123568385477347 
1519	 0.123790086346617 
1520	 0.124905543116826 
1521	 0.125136283138864 
1522	 0.124227453716386 
1523	 0.124613602608779 
1524	 0.125792226414216 
1525	 0.126258082325803 
1526	 0.127458949030933 
1527	 0.127437715932599 
1528	 0.125753226588561 
1529	 0.125344261924175 
1530	 0.124998430139612 
1531	 0.124858153273707 
1532	 0.125650954859733 
1533	 0.125859237403659 
1534	 0.125473573188447 
1535	 0.125626895059067 
1536	 0.126259542772194 
1537	 0.126385676100768 
1538	 0.126621928911491 
1539	 0.126586150947744 
1540	 0.125790240503581 
1541	 0.125380768782988 
1542	 0.125017969945601 
1543	 0.124869924868478 
1544	 0.124854817327888 
1545	 0.125035830493899 
1546	 0.125747821055649 
1547	 0.126102353052196 
1548	 0.126366885103102 
1549	 0.126721164864895 
1550	 0.12668495279642 
1551	 0.126214352969893 
1552	 0.126101831251618 
1553	 0.12598537921068 
1554	 0.125849667766103 
1555	 0.125773583046377 
1556	 0.125752922742395 
1557	 0.125819092499963 
1558	 0.125540818250406 
1559	 0.125132936299174 
1560	 0.124919876227298 
1561	 0.124359854949027 
1562	 0.124330561951883 
1563	 0.124787777945655 
1564	 0.125096414877668 
1565	 0.12575262506216 
1566	 0.125721252436835 
1567	 0.125174647758971 
1568	 0.125253715924275 
1569	 0.125371233932241 
1570	 0.125196386370268 
1571	 0.1253125228628 
1572	 0.125328548660711 
1573	 0.124640990522493 
1574	 0.124574442886401 
1575	 0.125342931395808 
1576	 0.125486227368074 
1577	 0.125402342100359 
1578	 0.125244763129872 
1579	 0.124660311408051 
1580	 0.124544872417704 
1581	 0.124791702002214 
1582	 0.124670168578917 
1583	 0.124396548045835 
1584	 0.124481390998783 
1585	 0.124410968249814 
1586	 0.12454363920018 
1587	 0.125400207689674 
1588	 0.125688167287387 
1589	 0.125777402262318 
1590	 0.125670893921927 
1591	 0.124980254191274 
1592	 0.124797062844742 
1593	 0.125037486168047 
1594	 0.124660661247859 
1595	 0.123669249239119 
1596	 0.123589851188959 
1597	 0.12355803484262 
1598	 0.123704559930109 
1599	 0.125417419117902 
1600	 0.125952766686203 
1601	 0.125017886295477 
1602	 0.124979593073839 
1603	 0.124963012661717 
1604	 0.125259647255444 
1605	 0.125517635781634 
1606	 0.125813930593499 
1607	 0.125517506684622 
1608	 0.124943311113793 
1609	 0.124885768380442 
1610	 0.124950474202736 
1611	 0.125029349938585 
1612	 0.124624528897392 
1613	 0.124133113566013 
1614	 0.124821496788246 
1615	 0.124614100237981 
1616	 0.124763651789822 
1617	 0.125793616652962 
1618	 0.125035854183411 
1619	 0.125288269235109 
1620	 0.126303406480512 
1621	 0.126611186157659 
1622	 0.126906376448503 
1623	 0.126963198322838 
1624	 0.126596299152791 
1625	 0.126240087034107 
1626	 0.125535733607909 
1627	 0.125523247650713 
1628	 0.126065058878209 
1629	 0.125848491729154 
1630	 0.125561361644234 
1631	 0.12545222543192 
1632	 0.124477281055928 
1633	 0.124679908146474 
1634	 0.126251075248917 
1635	 0.126416988352254 
1636	 0.126156054568414 
1637	 0.126212827571845 
1638	 0.126052289554584 
1639	 0.125676347635935 
1640	 0.125560595496125 
1641	 0.124987417590935 
1642	 0.123269839282592 
1643	 0.122875271114968 
1644	 0.122999894392852 
1645	 0.123295486444312 
1646	 0.124458261004029 
1647	 0.124960282555864 
1648	 0.125336807429659 
1649	 0.125809229154138 
1650	 0.126100482708532 
1651	 0.126232752144988 
1652	 0.126276129115281 
1653	 0.126593349700336 
1654	 0.12715444093857 
1655	 0.127175588910852 
1656	 0.127130714854059 
1657	 0.126923572670596 
1658	 0.12594121346854 
1659	 0.125611376274857 
1660	 0.125654834636753 
1661	 0.125925064133851 
1662	 0.12656283898801 
1663	 0.126882618238464 
1664	 0.127636687847322 
1665	 0.127470906750303 
1666	 0.12631458674472 
1667	 0.12588753040349 
1668	 0.125543742686277 
1669	 0.125064709586462 
1670	 0.12446827876908 
1671	 0.124584182419772 
1672	 0.124958291902774 
1673	 0.124903192593432 
1674	 0.125409606982274 
1675	 0.125867604781882 
1676	 0.125430539851478 
1677	 0.125937847053079 
1678	 0.127874630674156 
1679	 0.127957259688285 
1680	 0.127380055820736 
1681	 0.127233862804505 
1682	 0.125956492623852 
1683	 0.125829943984895 
1684	 0.1269089447802 
1685	 0.126823053293176 
1686	 0.126198958783454 
1687	 0.125989397969817 
1688	 0.125823440853734 
1689	 0.125396853616662 
1690	 0.125090352688062 
1691	 0.124964145143455 
1692	 0.124258738423716 
1693	 0.124022620080986 
1694	 0.124456983338415 
1695	 0.124485252457616 
1696	 0.124358079084334 
1697	 0.124624218965752 
1698	 0.125073407634981 
1699	 0.125486323223571 
1700	 0.125964627917499 
1701	 0.126365574647985 
1702	 0.126865883491373 
1703	 0.12677907335575 
1704	 0.126830993239746 
1705	 0.126752109041985 
1706	 0.125709328818669 
1707	 0.125540290011534 
1708	 0.125566113062991 
1709	 0.125633645479248 
1710	 0.12666663952604 
1711	 0.126541301165275 
1712	 0.125808214291808 
1713	 0.125642132232228 
1714	 0.12455606282997 
1715	 0.124168954237222 
1716	 0.12473278457948 
1717	 0.125085221656617 
1718	 0.125843435936535 
1719	 0.125886900342274 
1720	 0.125771275108573 
1721	 0.126052610070604 
1722	 0.125554994750054 
1723	 0.125486874815413 
1724	 0.126439623876625 
1725	 0.125013381897827 
1726	 0.124543063758188 
1727	 0.12526763892473 
1728	 0.125841180712611 
1729	 0.125962534099519 
1730	 0.12606614329536 
1731	 0.126863134521852 
1732	 0.126287288851222 
1733	 0.1255860612308 
1734	 0.126258384668577 
1735	 0.125518296505954 
1736	 0.124988698786388 
1737	 0.125337553285832 
1738	 0.125408944660587 
1739	 0.124894853349958 
1740	 0.123627287123492 
1741	 0.122967554438459 
1742	 0.122473599871906 
1743	 0.121032441586176 
1744	 0.120357999798266 
1745	 0.120721619974677 
1746	 0.121068520088375 
1747	 0.122767450112749 
1748	 0.124545559941009 
1749	 0.124810319431709 
1750	 0.124248844361056 
1751	 0.123197318306369 
1752	 0.122654920277471 
1753	 0.122336586603312 
1754	 0.12203292116175 
1755	 0.121982902444483 
1756	 0.121551099672709 
1757	 0.121448771639962 
1758	 0.122512430646402 
1759	 0.124772482884257 
1760	 0.127246188286314 
1761	 0.129334483324567 
1762	 0.130594752371023 
1763	 0.128394913087117 
1764	 0.125250251427183 
1765	 0.124191869210793 
1766	 0.123457916187334 
1767	 0.124455670728006 
1768	 0.125634505011697 
1769	 0.125035060130629 
1770	 0.124904220921894 
1771	 0.125959997245376 
1772	 0.12758157655472 
1773	 0.127506304472361 
1774	 0.125179291789953 
1775	 0.122158715101771 
1776	 0.119539094172461 
1777	 0.120652851601041 
1778	 0.122705274548331 
1779	 0.123798107913008 
1780	 0.126838850502351 
1781	 0.128001679084726 
1782	 0.129719370237174 
1783	 0.132703390794574 
1784	 0.131290275039236 
1785	 0.128509820955972 
1786	 0.125160126551913 
1787	 0.122945696298734 
1788	 0.122991653598426 
1789	 0.124589717549769 
1790	 0.124150802768924 
1791	 0.119220525211645 
1792	 0.117982964017156 
1793	 0.117755802010208 
1794	 0.120314811948627 
1795	 0.12502213189883 
1796	 0.124483059447972 
1797	 0.125901195969389 
1798	 0.126840288613663 
1799	 0.12417821907637 
1800	 0.126438474433362 
1801	 0.138241684060706 
1802	 0.139055559953773 
1803	 0.130986525842817 
1804	 0.130032259163854 
1805	 0.126651944577913 
1806	 0.123432297560731 
1807	 0.125942030336676 
1808	 0.124554136230016 
1809	 0.114947734453926 
1810	 0.11402971353728 
1811	 0.114663537817378 
1812	 0.123138064150644 
1813	 0.128747504996291 
1814	 0.144948540691207 
1815	 0.148134032245696 
1816	 0.138275438619306 
1817	 0.131056054032304 
1818	 0.114723844880632 
1819	 7.74372150318243E-02 
1820	 0.062932614930516 
1821	 6.58954171475446E-02 
1822	 6.48368015146635E-02 
1823	 7.90406872583027E-02 
1824	 9.72757933262064E-02 
1825	 0.14793657479738 
1826	 0.163528954814142 
1827	 0.193808464706208 
1828	 0.155774231456474 
1829	-3.09995708442377E-02 
1830	-0.131534971828774 
1831	-0.286117839505109 
1832	-8.30405600341307E-02 
1833	-0.161798224474015 
1834	-0.553089252991 
1835	-0.835479625459142 
1836	-1.25751052378653 
1837	-1.3800388832733 
1838	-0.239198619390037 
1839	 0.485935820826061 
1840	 0.807902221922388 
1841	 1.36172763678127 
1842	 1.26219117130063 
1843	 0.772622142950542 
1844	 0.720339296068171 
1845	 0.762543594638694 
1846	 0.612253931633716 
1847	 0.452097707650509 
1848	 0.231170666502289 
1849	 0.108786299635171 
1850	-0.26268084898643 
1851	-0.374885425760715 
1852	-0.195767407274424 
1853	-0.247748273451688 
1854	-0.292314099376636 
1855	-0.221112326498232 
1856	-4.36248052418428E-02 
1857	-0.37359236650946 
1858	-0.161108376138643 
1859	 5.13991164155794E-03 
1860	-3.16631269359455E-02 
1861	 0.237634251597745 
1862	 0.312197659257978 
1863	 0.288288015896281 
1864	 0.340840610393486 
1865	 0.423740582342318 
1866	 0.577063338214042 
1867	 0.743543346102967 
1868	 0.8411821090595 
1869	 0.410473159748379 
1870	-0.256872056469895 
1871	-0.596593913199069 
1872	-0.816243094537086 
1873	-0.880904365923628 
1874	-0.528751559977785 
1875	-0.283540919826548 
1876	-0.112153035875271 
1877	-8.85043300513764E-02 
1878	-3.28119318371474E-03 
1879	 6.35733020795895E-02 
1880	-9.22081132628997E-02 
1881	-0.164520850591753 
1882	-0.151292347612539 
1883	-0.144753680559367 
1884	-9.08114598348891E-02 
1885	 2.85521968170871E-02 
1886	 9.00738056625601E-02 
1887	 6.58690092896139E-02 
1888	 2.82372698113248E-02 
1889	-2.37626877955197E-02 
1890	-0.146652403827095 
1891	-0.232870985392533 
1892	-0.206399241245357 
1893	-7.88320118180673E-02 
1894	 6.62913746496027E-02 
1895	 0.132178014187641 
1896	 0.260315038314747 
1897	 0.32560655505203 
1898	 0.284087458893346 
1899	 0.227720780319459 
1900	 0.237167413324816 
1901	 0.325254791589728 
1902	 0.399264666474369 
1903	 0.141565582228946 
1904	 0.231978994068539 
1905	 0.394334327019863 
1906	 0.378617048013474 
1907	 0.314028854202785 
1908	 0.399160187056332 
1909	 0.331241969076486 
1910	 6.07239095935366E-02 
1911	-0.160568576103283 
1912	-0.274635838012508 
1913	-0.134086142509066 
1914	 1.87934354371857E-02 
1915	 6.51579512315148E-02 
1916	 3.74685767341177E-02 
1917	 3.82284421999748E-02 
1918	-5.18153185342202E-04 
1919	-1.64212283290639E-03 
1920	 6.29485229369133E-02 
1921	 0.134711135913806 
1922	 0.186433154902277 
1923	 0.198353950763902 
1924	 0.169434631894406 
1925	 0.147095404791426 
1926	 0.116991093664325 
1927	 0.109146147945667 
1928	 0.113053807804716 
1929	 0.141617316888877 
1930	 0.15650518518375 
1931	 0.156855287081255 
1932	 0.142204783448233 
1933	 0.147987714317285 
1934	 0.139187780227471 
1935	 0.123422661193472 
1936	 0.123954189191184 
1937	 0.101732490337174 
1938	 0.104478145764649 
1939	 0.130963190236837 
1940	 0.134356845482538 
1941	 0.132843745677001 
1942	 0.128938664516106 
1943	 0.121676194943087 
1944	 0.115391738256331 
1945	 0.113373554581981 
1946	 0.113651609117802 
1947	 0.11525943258312 
1948	 0.112145199065646 
1949	 0.106919389163984 
1950	 0.111188113364934 
1951	 0.111085569904928 
1952	 0.110539342079549 
1953	 0.105758777016311 
1954	 0.104729195031892 
1955	 9.41869914962761E-02 
1956	 9.19523155485235E-02 
1957	 0.103059447694351 
1958	 0.110382038984494 
1959	 0.11348160773744 
1960	 0.118279077056996 
1961	 0.119232066051185 
1962	 0.117887391805893 
1963	 0.114407135229526 
1964	 0.115012239369589 
1965	 0.114292911498163 
1966	 0.115609995058526 
1967	 0.119367094319609 
1968	 0.121663125628534 
1969	 0.122645673214746 
1970	 0.122510991761721 
1971	 0.121923591567985 
1972	 0.12082593024284 
1973	 0.121321177372126 
1974	 0.12344304923876 
1975	 0.123043137812786 
1976	 0.122163567052786 
1977	 0.122198494937789 
1978	 0.119303927584065 
1979	 0.117925106406651 
1980	 0.118018421269091 
1981	 0.11783930222681 
1982	 0.118066740719527 
1983	 0.118116895812911 
1984	 0.118989443645495 
1985	 0.119515827896219 
1986	 0.119531732806021 
1987	 0.120407199104724 
1988	 0.120200768816593 
1989	 0.11857729412024 
1990	 0.116338621352897 
1991	 0.11724027441056 
1992	 0.117381875118139 
1993	 0.117010004400124 
1994	 0.119307762364412 
1995	 0.120314596832273 
1996	 0.119606609793686 
1997	 0.118957837768761 
1998	 0.11702005531088 
1999	 0.115201553820833 
2000	 0.109942948329906 
2001	 0.108120351101313 
2002	 0.11069612658557 
2003	 0.119813997575621 
2004	 0.128585205472571 
2005	 0.136348856211916 
2006	 0.137539395015844 
2007	 0.135663331655134 
2008	 0.130292692324498 
2009	 0.124227554853668 
2010	 0.121025053283847 
2011	 0.116540156129527 
2012	 0.111280248992598 
2013	 0.103305940778862 
2014	 0.103820137591645 
2015	 0.104610474739856 
2016	 0.111527775112011 
2017	 0.123336460163915 
2018	 0.130115170599188 
2019	 0.13455752205265 
2020	 0.134053140477501 
2021	 0.131438076951599 
2022	 0.131132545261054 
2023	 0.129851539734189 
2024	 0.126087119628956 
2025	 0.125261281285845 
2026	 0.126645896392561 
2027	 0.126183527086734 
2028	 0.12466485068748 
2029	 0.125680019221027 
2030	 0.125837189220391 
2031	 0.123473479107189 
2032	 0.123682973357362 
2033	 0.123870731544184 
2034	 0.123406479278989 
2035	 0.125114163494642 
2036	 0.125228123784363 
2037	 0.124166123759641 
2038	 0.124615956672617 
2039	 0.125535950657464 
2040	 0.125416449459166 
2041	 0.125652873686617 
2042	 0.126311229632907 
2043	 0.126603412573846 
2044	 0.12658689123141 
2045	 0.12669224966407 
2046	 0.126126084142112 
2047	 0.126405656140291 
2048	 0.12544198518083 
2049	 0.125415806762871 
2050	 0.126834823270905 
2051	 0.126274632913877 
2052	 0.121910329438474 
2053	 0.121230197792768 
2054	 0.122215063705208 
2055	 0.122548654753125 
2056	 0.123996141920699 
2057	 0.125567289259329 
2058	 0.126471853385099 
2059	 0.126747943252364 
2060	 0.125914880115378 
2061	 0.126829921672042 
2062	 0.127937152754843 
2063	 0.126699085260169 
2064	 0.12674848654417 
2065	 0.12847250490564 
2066	 0.127681413655043 
2067	 0.125391099744182 
2068	 0.124767147805526 
2069	 0.123923628346533 
2070	 0.123350418127031 
2071	 0.123384438261116 
2072	 0.123062174966031 
2073	 0.124573025578547 
2074	 0.123870245841736 
2075	 0.124471974296376 
2076	 0.126968956704153 
2077	 0.127042764335441 
2078	 0.126536105589723 
2079	 0.126246458836064 
2080	 0.125252704982017 
2081	 0.125436575477393 
2082	 0.126154424339065 
2083	 0.126744804290141 
2084	 0.128518723748609 
2085	 0.128408461333312 
2086	 0.126805009191886 
2087	 0.126284988739748 
2088	 0.125471826573944 
2089	 0.124621726637617 
2090	 0.124757951601541 
2091	 0.125406025829232 
2092	 0.123913552280083 
2093	 0.122787202624993 
2094	 0.12256173305622 
2095	 0.122005771465098 
2096	 0.122049100880102 
2097	 0.123657170081539 
2098	 0.124075201377135 
2099	 0.123416983876212 
2100	 0.123880859877883 
2101	 0.124704727107118 
2102	 0.126299022625262 
2103	 0.126734612121516 
2104	 0.12668543098105 
2105	 0.125552854249059 
2106	 0.125438768763343 
2107	 0.12726240631056 
2108	 0.128891063931814 
2109	 0.129843856884276 
2110	 0.129097359641273 
2111	 0.128642243138928 
2112	 0.126790902481456 
2113	 0.126062714837947 
2114	 0.125693893783958 
2115	 0.125656747781357 
2116	 0.125864102360793 
2117	 0.125884099846044 
2118	 0.126076621358072 
2119	 0.12718814875408 
2120	 0.126617153896601 
2121	 0.126013424760786 
2122	 0.125592566134491 
2123	 0.124653721264502 
2124	 0.124445859800816 
2125	 0.123375768618343 
2126	 0.123042609953076 
2127	 0.122899673115017 
2128	 0.122562275016573 
2129	 0.122269850360123 
2130	 0.122916960672037 
2131	 0.123545880471469 
2132	 0.124525220702624 
2133	 0.12775410100418 
2134	 0.128569186914639 
2135	 0.128490222619969 
2136	 0.127396345149582 
2137	 0.125361218913108 
2138	 0.123146152779506 
2139	 0.122187518471944 
2140	 0.121801992275815 
2141	 0.122496607120959 
2142	 0.123190436809089 
2143	 0.122907513681574 
2144	 0.122355832135263 
2145	 0.122577789480873 
2146	 0.123321053858873 
2147	 0.123269299288214 
2148	 0.12251473881999 
2149	 0.123552486851123 
2150	 0.125079866342188 
2151	 0.126310284900088 
2152	 0.128777320805694 
2153	 0.131808308752693 
2154	 0.131479753883068 
2155	 0.130097448177458 
2156	 0.128734630770716 
2157	 0.125774723910655 
2158	 0.123147990328702 
2159	 0.122498799651138 
2160	 0.122817183170786 
2161	 0.124477254496414 
2162	 0.12858698999116 
2163	 0.131147866859949 
2164	 0.13121282688266 
2165	 0.128739254306813 
2166	 0.128128547153005 
2167	 0.12577451225052 
2168	 0.123914799925986 
2169	 0.123111444152215 
2170	 0.121930212080238 
2171	 0.119427461943634 
2172	 0.118557414088395 
2173	 0.118555293484927 
2174	 0.120342989242538 
2175	 0.1213376739408 
2176	 0.122521623606168 
2177	 0.124271180228875 
2178	 0.124197737724161 
2179	 0.123100985901029 
2180	 0.12020151724024 
2181	 0.117669827154261 
2182	 0.11637902427938 
2183	 0.115428787756487 
2184	 0.116377531341095 
2185	 0.116166397324457 
2186	 0.115694017652901 
2187	 0.115143753410077 
2188	 0.113217806031115 
2189	 0.113522097115441 
2190	 0.115134603682624 
2191	 0.115842944645185 
2192	 0.116947526171323 
2193	 0.119615744733987 
2194	 0.120152717311319 
2195	 0.12122308584864 
2196	 0.123918367387908 
2197	 0.122992450895695 
2198	 0.119552378431952 
2199	 0.118259384484122 
2200	 0.117623645132208 
2201	 0.117538604978043 
2202	 0.120523803594575 
2203	 0.123356526249149 
2204	 0.123930178496578 
2205	 0.122625150533071 
2206	 0.122537599565036 
2207	 0.120847366714983 
2208	 0.120805658960666 
2209	 0.122784956550943 
2210	 0.122391269675888 
2211	 0.122680841592199 
2212	 0.121189460971102 
2213	 0.116863718916478 
2214	 0.113339250110583 
2215	 0.112263880252912 
2216	 0.110480182891278 
2217	 0.113663601616938 
2218	 0.117482207755761 
2219	 0.11923175308078 
2220	 0.121427828728393 
2221	 0.121102614633328 
2222	 0.121331268323512 
2223	 0.12235069092115 
2224	 0.121552067178764 
2225	 0.121728223808805 
2226	 0.120044963511099 
2227	 0.118690547765325 
2228	 0.117320648366644 
2229	 0.116445464772868 
2230	 0.115215176908834 
2231	 0.11526059176629 
2232	 0.115446576783131 
2233	 0.115749265849823 
2234	 0.118402250136136 
2235	 0.117730557060196 
2236	 0.11353745186776 
2237	 0.114226145343488 
2238	 0.116257600348711 
2239	 0.116737002070784 
2240	 0.121637129093706 
2241	 0.125987604591921 
2242	 0.125096409096009 
2243	 0.123727446385824 
2244	 0.123507922504202 
2245	 0.123715331945042 
2246	 0.123384865209375 
2247	 0.122813576667589 
2248	 0.121727086764428 
2249	 0.118372546782601 
2250	 0.116135989877281 
2251	 0.117342103126965 
2252	 0.118366706839095 
2253	 0.118606466265708 
2254	 0.119655246792224 
2255	 0.121522640153737 
2256	 0.122253677379135 
2257	 0.12360153225504 
2258	 0.12389377333166 
2259	 0.122861073221081 
2260	 0.12159070266834 
2261	 0.118832599667823 
2262	 0.117717542184449 
2263	 0.1163068325315 
2264	 0.116368908278489 
2265	 0.118205400379174 
2266	 0.119935158531947 
2267	 0.123426389022199 
2268	 0.123764308024694 
2269	 0.120353597087677 
2270	 0.119275792825789 
2271	 0.116634321079662 
2272	 0.115001137636136 
2273	 0.116975370472611 
2274	 0.116066482264114 
2275	 0.115126559925224 
2276	 0.115877980441955 
2277	 0.116172529493358 
2278	 0.119198441202475 
2279	 0.121029176673397 
2280	 0.119847921363676 
2281	 0.11976249488705 
2282	 0.119313992969966 
2283	 0.11763861787094 
2284	 0.118387258865233 
2285	 0.11725116403566 
2286	 0.114100457985064 
2287	 0.114059240755236 
2288	 0.114667255675303 
2289	 0.114751723350792 
2290	 0.117570632395069 
2291	 0.117803761627071 
2292	 0.11494383878456 
2293	 0.114713167236602 
2294	 0.115147704858728 
2295	 0.116314778246885 
2296	 0.121607590426391 
2297	 0.121093364542686 
2298	 0.116360490813011 
2299	 0.11453726811015 
2300	 0.110158811757249 
2301	 0.107326162532287 
2302	 0.110191857175934 
2303	 0.111955698909224 
2304	 0.115541871734558 
2305	 0.119538611212944 
2306	 0.121957385515431 
