
 <pre>


 \n INPUT PARAMETERS:\n
 RADIATION SCHEME:            2  streams\n
 w-grid:         461   289.500000       750.500000    
 equally spaced z-grid
 z-grid:          81   0.00000000       80.0000000    
  measurement point: index           1  altitude=   0.00000000    
 idate =     20240623  esfact(1) =   0.967997134    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 lat=   60.2091103      long=   24.9647408      ut=   9.33333302    
 647.28     648.28     9.424E-01  1.779E-01     1.120E-01   1.120E+00
 648.28     649.28     9.422E-01  1.773E-01     1.120E-01   1.120E+00
 649.28     650.28     8.829E-01  1.657E-01     1.049E-01   1.049E+00
 650.28     651.28     9.457E-01  1.769E-01     1.123E-01   1.123E+00
 651.28     652.29     9.344E-01  1.743E-01     1.109E-01   1.109E+00
 652.29     653.29     9.364E-01  1.741E-01     1.111E-01   1.111E+00
 653.29     654.29     9.348E-01  1.733E-01     1.108E-01   1.108E+00
 654.29     655.29     9.194E-01  1.699E-01     1.089E-01   1.089E+00
 655.29     656.30     8.624E-01  1.589E-01     1.021E-01   1.021E+00
 656.30     657.30     7.388E-01  1.357E-01     8.746E-02   8.746E-01
 657.30     658.30     9.029E-01  1.654E-01     1.068E-01   1.068E+00
 658.30     659.30     9.185E-01  1.678E-01     1.086E-01   1.086E+00
 659.30     660.30     8.999E-01  1.639E-01     1.064E-01   1.064E+00
 660.30     661.31     9.145E-01  1.661E-01     1.081E-01   1.081E+00
 661.31     662.31     9.246E-01  1.674E-01     1.092E-01   1.092E+00
 662.31     663.31     9.191E-01  1.659E-01     1.085E-01   1.085E+00
 663.31     664.31     8.994E-01  1.619E-01     1.061E-01   1.061E+00
 664.31     665.32     9.087E-01  1.633E-01     1.072E-01   1.072E+00
 665.32     666.32     9.179E-01  1.643E-01     1.082E-01   1.082E+00
 666.32     667.32     9.074E-01  1.619E-01     1.069E-01   1.069E+00
 667.32     668.32     9.108E-01  1.621E-01     1.073E-01   1.073E+00
 668.32     669.32     9.298E-01  1.650E-01     1.095E-01   1.095E+00
 669.32     670.33     9.226E-01  1.632E-01     1.086E-01   1.086E+00
 670.33     671.33     9.218E-01  1.626E-01     1.084E-01   1.084E+00
 671.33     672.33     9.088E-01  1.599E-01     1.069E-01   1.069E+00
 672.33     673.33     9.234E-01  1.620E-01     1.085E-01   1.085E+00
 673.33     674.33     9.264E-01  1.621E-01     1.088E-01   1.088E+00
 674.33     675.34     9.193E-01  1.604E-01     1.080E-01   1.080E+00
 675.34     676.34     9.238E-01  1.607E-01     1.084E-01   1.084E+00
 676.34     677.34     9.160E-01  1.589E-01     1.075E-01   1.075E+00
 677.34     678.34     9.171E-01  1.587E-01     1.076E-01   1.076E+00
 678.34     679.35     9.063E-01  1.563E-01     1.063E-01   1.063E+00
 679.35     680.35     9.022E-01  1.552E-01     1.057E-01   1.057E+00
 680.35     681.35     9.015E-01  1.546E-01     1.056E-01   1.056E+00
 681.35     682.35     9.074E-01  1.552E-01     1.063E-01   1.063E+00
 682.35     683.35     9.106E-01  1.553E-01     1.066E-01   1.066E+00
 683.35     684.36     9.000E-01  1.531E-01     1.053E-01   1.053E+00
 684.36     685.36     9.043E-01  1.534E-01     1.058E-01   1.058E+00
 685.36     686.36     8.988E-01  1.521E-01     1.051E-01   1.051E+00
 686.36     687.36     9.102E-01  1.535E-01     1.064E-01   1.064E+00
 687.36     688.37     9.039E-01  1.521E-01     1.056E-01   1.056E+00
 688.37     689.37     9.029E-01  1.515E-01     1.054E-01   1.054E+00
 689.37     690.37     9.032E-01  1.512E-01     1.054E-01   1.054E+00
 690.37     691.37     9.005E-01  1.503E-01     1.051E-01   1.051E+00
 691.37     692.37     8.911E-01  1.483E-01     1.039E-01   1.039E+00
 692.37     693.38     8.970E-01  1.489E-01     1.046E-01   1.046E+00
 693.38     694.38     9.029E-01  1.493E-01     1.052E-01   1.052E+00
 694.38     695.38     8.935E-01  1.475E-01     1.041E-01   1.041E+00
 695.38     696.38     9.027E-01  1.486E-01     1.051E-01   1.051E+00
 696.38     697.38     9.041E-01  1.485E-01     1.053E-01   1.053E+00
 697.38     698.39     8.792E-01  1.440E-01     1.023E-01   1.023E+00
 698.39     699.39     9.053E-01  1.479E-01     1.053E-01   1.053E+00
 699.39     700.39     8.974E-01  1.462E-01     1.044E-01   1.044E+00
 700.39     701.39     8.844E-01  1.437E-01     1.028E-01   1.028E+00
 701.39     702.40     8.786E-01  1.424E-01     1.021E-01   1.021E+00
 702.40     703.40     8.790E-01  1.421E-01     1.021E-01   1.021E+00
 703.40     704.40     8.809E-01  1.420E-01     1.023E-01   1.023E+00
 704.40     705.40     8.968E-01  1.442E-01     1.041E-01   1.041E+00
 705.40     706.40     8.818E-01  1.415E-01     1.023E-01   1.023E+00
 706.40     707.41     8.796E-01  1.406E-01     1.020E-01   1.020E+00
 707.41     708.41     8.905E-01  1.420E-01     1.032E-01   1.032E+00
 708.41     709.41     8.645E-01  1.376E-01     1.002E-01   1.002E+00
 709.41     710.41     8.769E-01  1.392E-01     1.016E-01   1.016E+00
 710.41     711.42     8.747E-01  1.385E-01     1.013E-01   1.013E+00
 711.42     712.42     8.652E-01  1.366E-01     1.002E-01   1.002E+00
 712.42     713.42     8.605E-01  1.355E-01     9.960E-02   9.960E-01
 713.42     714.42     8.722E-01  1.370E-01     1.009E-01   1.009E+00
 714.42     715.42     8.519E-01  1.335E-01     9.854E-02   9.854E-01
 715.42     716.43     8.691E-01  1.358E-01     1.005E-01   1.005E+00
 716.43     717.43     8.516E-01  1.327E-01     9.843E-02   9.843E-01
 717.43     718.43     8.526E-01  1.326E-01     9.851E-02   9.851E-01
 718.43     719.43     8.455E-01  1.311E-01     9.767E-02   9.767E-01
 719.43     720.43     8.445E-01  1.307E-01     9.752E-02   9.752E-01
 720.43     721.44     8.433E-01  1.301E-01     9.734E-02   9.734E-01
 721.44     722.44     8.462E-01  1.303E-01     9.765E-02   9.765E-01
 722.44     723.44     8.447E-01  1.297E-01     9.744E-02   9.744E-01
 723.44     724.44     8.486E-01  1.300E-01     9.787E-02   9.787E-01
 724.44     725.45     8.443E-01  1.290E-01     9.733E-02   9.733E-01
 725.45     726.45     8.412E-01  1.282E-01     9.694E-02   9.694E-01
 726.45     727.45     8.477E-01  1.289E-01     9.766E-02   9.766E-01
 727.45     728.45     8.418E-01  1.277E-01     9.695E-02   9.695E-01
 728.45     729.45     8.116E-01  1.228E-01     9.344E-02   9.344E-01
 729.45     730.46     8.317E-01  1.256E-01     9.573E-02   9.573E-01
 730.46     731.46     8.260E-01  1.244E-01     9.504E-02   9.504E-01
 731.46     732.46     8.369E-01  1.256E-01     9.624E-02   9.624E-01
 732.46     733.46     8.234E-01  1.233E-01     9.467E-02   9.467E-01
 733.46     734.47     8.390E-01  1.254E-01     9.643E-02   9.643E-01
 734.47     735.47     8.277E-01  1.234E-01     9.511E-02   9.511E-01
 735.47     736.47     8.203E-01  1.220E-01     9.423E-02   9.423E-01
 736.47     737.47     8.278E-01  1.228E-01     9.506E-02   9.506E-01
 737.47     738.47     8.248E-01  1.221E-01     9.469E-02   9.469E-01
 738.47     739.48     7.988E-01  1.180E-01     9.168E-02   9.168E-01
 739.48     740.48     8.100E-01  1.193E-01     9.293E-02   9.293E-01
 740.48     741.48     8.021E-01  1.179E-01     9.199E-02   9.199E-01
 741.48     742.48     7.985E-01  1.170E-01     9.155E-02   9.155E-01
 742.48     743.48     8.137E-01  1.191E-01     9.328E-02   9.328E-01
 743.48     744.49     8.195E-01  1.196E-01     9.391E-02   9.391E-01
 744.49     745.49     8.061E-01  1.173E-01     9.234E-02   9.234E-01
 745.49     746.49     8.139E-01  1.182E-01     9.320E-02   9.320E-01
 746.49     747.49     8.230E-01  1.192E-01     9.422E-02   9.422E-01
 747.49     748.50     8.143E-01  1.177E-01     9.320E-02   9.320E-01
 748.50     749.50     8.159E-01  1.176E-01     9.335E-02   9.335E-01
 749.50     750.50     8.046E-01  1.159E-01     9.205E-02   9.205E-01
